"type","rating","rat_detail","rat_year","rat_type","name","capacity","current","remain","waiting","phone","addr_si","addr_gu","addr_st","addr_old","lon_x","lat_y"
"노인요양공동생활가정","신설기관",NA,NA,NA,"강북요양원2호점",9,0,0,0,"02-954-4100","서울특별시","도봉구","도봉로 669 5층501호","방학동, 이정빌딩",37.6641938,127.0422642
"노인요양공동생활가정","신설기관",NA,NA,NA,"강북재활요양원",9,9,0,0,"02-956-8700","서울특별시","도봉구","도봉로 669 601호","방학동",6.5394494,3.2203269
"노인요양공동생활가정","신설기관",NA,NA,NA,"강북재활요양원 2호점",9,9,0,0,"02-956-8700","서울특별시","도봉구","도봉로 669 601동","방학동",37.6641938,127.0422642
"노인요양공동생활가정","신설기관",NA,NA,NA,"강북하루정요양원",9,0,0,0,"02-907-1235","서울특별시","강북구","삼양로 433 5층","수유동",37.6421481,127.0162798
"노인요양공동생활가정","신설기관",NA,NA,NA,"강북효심요양원",9,0,0,0,"02-987-8879","서울특별시","강북구","삼양로77가길 9 4층","수유동",37.6295318,127.0170239
"노인요양시설(개정법)","신설기관",NA,NA,NA,"강서사랑요양원",56,44,12,2,"02-2135-3710","서울특별시","강서구","곰달래로 71","화곡동",37.5303146,126.8407464
"노인요양시설(개정법)","신설기관",NA,NA,NA,"강일성모노인요양원",97,94,3,150,"02-426-9663","서울특별시","강동구","고덕로 476","강일동",37.5578016,127.1786109
"노인요양공동생활가정","신설기관",NA,NA,NA,"경동노인요양원",9,8,1,1,"02-962-2262","서울특별시","동대문구","약령시로 122-5","제기동",37.582753,127.0433629
"노인요양공동생활가정","신설기관",NA,NA,NA,"경동노인요양원2",9,8,1,1,"02-962-2262","서울특별시","동대문구","약령시로 122-5","제기동",37.582753,127.0433629
"노인요양시설(개정법)","신설기관",NA,NA,NA,"경복궁요양센터",46,46,0,0,"02-408-0048","서울특별시","송파구","성내천로47길 40","마천동",NA,NA
"노인요양공동생활가정","신설기관",NA,NA,NA,"광진늘푸른요양원",9,9,0,0,"02-444-7171","서울특별시","광진구","뚝섬로 613 6층","자양동",37.5326679,127.0779294
"노인요양시설(개정법)","신설기관",NA,NA,NA,"구로푸른요양원",99,82,17,0,"02-1544-6572","서울특별시","구로구","개봉로3길 9","개봉동",37.4861843,126.8557742
"노인요양시설(개정법)","신설기관",NA,NA,NA,"구립한남노인요양원",81,81,0,188,"02-790-8999","서울특별시","용산구","독서당로 103","한남동",37.5354704,127.0107369
"노인요양시설(개정법)","신설기관",NA,NA,NA,"국민건강보험공단 서울요양원",139,137,2,904,"02-2160-1000","서울특별시","강남구","헌릉로590길 50","세곡동",NA,NA
"치매전담실가형1실","신설기관",NA,NA,NA,"국민건강보험공단 서울요양원",11,11,0,0,"02-2160-1000","서울특별시","강남구","헌릉로590길 50","세곡동",NA,NA
"노인요양공동생활가정","신설기관",NA,NA,NA,"굿모닝요양원2호점",9,9,0,0,"02-955-1355","서울특별시","도봉구","도봉로 765 4층","도봉동",37.672653,127.0437505
"노인요양공동생활가정","신설기관",NA,NA,NA,"그레이스 실버케어센터",9,9,0,0,"02-3666-0366","서울특별시","구로구","서해안로 2295 2층","오류동",37.4916881,126.8401801
"노인요양공동생활가정","신설기관",NA,NA,NA,"그레이스 실버케어센터 2호",9,9,0,0,"02-3666-0366","서울특별시","구로구","서해안로 2295 2층","오류동",37.4916881,126.8401801
"노인요양공동생활가정","신설기관",NA,NA,NA,"그린요양원",9,8,1,0,"02-956-8998","서울특별시","도봉구","방학로 115 2층","방학동, 그린빌딩",37.6625675,127.0395037
"노인요양시설(개정법)","신설기관",NA,NA,NA,"글로리 실버센터",21,21,0,0,"02-2613-6321","서울특별시","구로구","천왕로 36 6층","천왕동, 센터프라자",NA,NA
"노인요양시설(개정법)","신설기관",NA,NA,NA,"금천구립사랑채요양원",72,72,0,0,"02-2068-7522","서울특별시","금천구","금하로 764","시흥동",37.4524516,126.9070357
"노인요양공동생활가정","신설기관",NA,NA,NA,"기쁨과나눔노인요양원",9,9,0,0,"02-900-3482","서울특별시","도봉구","도봉로137길 48 2층","쌍문동",37.6610703,127.0400943
"노인요양공동생활가정","신설기관",NA,NA,NA,"기쁨과나눔노인요양원2호점",9,8,1,0,"02-900-3482","서울특별시","도봉구","도봉로137길 48 2층","쌍문동",NA,NA
"노인요양공동생활가정","신설기관",NA,NA,NA,"꿈에그린요양원1",9,9,0,0,"070-8838-5311","서울특별시","도봉구","방학로 106 4층","방학동, 스마트빌딩",37.6632467,127.0404765
"노인요양시설(개정법)","신설기관",NA,NA,NA,"나이팅게일 너싱홈",22,22,0,0,"02-583-6710","서울특별시","동작구","남부순환로255길 8 101, 301호","사당동, 장미빌라",NA,NA
"노인요양공동생활가정","신설기관",NA,NA,NA,"난향요양원",9,8,1,0,"02-866-6028","서울특별시","관악구","남부순환로 1470 3층","신림동",37.4813184,126.9138703
"노인요양공동생활가정","신설기관",NA,NA,NA,"난향요양원2",9,9,0,0,"02-866-6028","서울특별시","관악구","남부순환로 1470 4층","신림동",37.4813184,126.9138703
"노인요양시설(개정법)","신설기관",NA,NA,NA,"노블레스라이프요양원",25,24,1,0,"02-2231-4596","서울특별시","중구","다산로 168 2~3층","신당동",37.5498979,127.0109393
"노인요양공동생활가정","신설기관",NA,NA,NA,"노블레스요양원",9,9,0,0,"02-930-4321","서울특별시","노원구","노원로 479 2층","상계동, 대광빌딩",37.658837,127.0645832
"노인요양시설(개정법)","신설기관",NA,NA,NA,"노블타운 요양원",99,98,1,0,"02-387-2200","서울특별시","은평구","서오릉로 35","녹번동",NA,NA
"노인요양공동생활가정","신설기관",NA,NA,NA,"노원너싱홈",9,9,0,0,"02-936-0055","서울특별시","노원구","한글비석로47길 58 3층","상계동, 우림빌딩",37.6615836,127.0665469
"노인요양공동생활가정","신설기관",NA,NA,NA,"노원실버홈",9,9,0,0,"02-936-0055","서울특별시","노원구","한글비석로47길 58 2층","상계동, 우림빌딩",37.6615836,127.0665469
"노인요양공동생활가정","신설기관",NA,NA,NA,"노원편안한요양원1",7,6,1,0,"02-932-8088","서울특별시","노원구","상계로27길 12 3층","상계동, 경인빌딩",37.659116,127.0706964
"노인요양공동생활가정","신설기관",NA,NA,NA,"노원편안한요양원2",9,9,0,0,"02-932-8088","서울특별시","노원구","상계로27길 12 3층","상계동, 경인빌딩",37.659116,127.0706964
"노인요양공동생활가정","신설기관",NA,NA,NA,"노원행복한요양원",9,9,0,0,"02-936-0055","서울특별시","노원구","한글비석로47길 58 4층","상계동, 우림빌딩",37.6615836,127.0665469
"노인요양시설(개정법)","평가비대상",NA,NA,NA,"노인요양센터 인영실버",96,80,16,160,"02-804-6141","서울특별시","금천구","금하로 596","시흥동, 인영실버빌딩",37.4524516,126.9070357
"노인요양시설(개정법)","신설기관",NA,NA,NA,"노인요양시설 실버스토리",65,62,3,4,"02-337-8678","서울특별시","서대문구","모래내로 330","홍은동",37.5796988,126.9337214
"노인요양시설(개정법)","신설기관",NA,NA,NA,"늘봄시니어케어센터",15,8,7,0,"02-855-8118","서울특별시","구로구","새말로 38-12","구로동",37.502481,126.8849342
"노인요양공동생활가정","신설기관",NA,NA,NA,"늘푸른요양원2호점",9,9,0,0,"02-432-0410","서울특별시","중랑구","용마산로 488 3층","망우동, 유진빌딩",37.594451,127.0998029
"노인요양시설(개정법)","신설기관",NA,NA,NA,"다사랑요양원",60,60,0,0,"02-995-3600","서울특별시","도봉구","도봉로191길 88-6","도봉동",NA,NA
"노인요양시설(개정법)","신설기관",NA,NA,NA,"다애요양원",36,28,8,0,"02-921-3131","서울특별시","성북구","성북로4길 52 한진아파트스포츠센터동지하2층5305,5306호","돈암동",37.5944549,127.0099032
"노인요양공동생활가정","신설기관",NA,NA,NA,"다애요양원",9,9,0,0,"02-960-0119","서울특별시","중랑구","망우로 262 2층","상봉동",37.5950443,127.0817318
"노인요양공동생활가정","신설기관",NA,NA,NA,"다원실버요양원",9,8,1,0,"02-2066-1259","서울특별시","구로구","오리로 1289 2층","궁동",37.4965217,126.8293529
"노인요양공동생활가정","신설기관",NA,NA,NA,"다원요양센터",9,9,0,0,"02-858-6690","서울특별시","관악구","조원중앙로 24 5층","신림동, 우진빌딩",37.481623,126.9058721
"노인요양공동생활가정","신설기관",NA,NA,NA,"다원요양원",9,8,1,0,"02-858-6690","서울특별시","관악구","조원중앙로 24 3층","신림동, 우진빌딩",37.481623,126.9058721
"노인요양시설(개정법)","신설기관",NA,NA,NA,"닥터참사랑요양원",18,16,2,3,"02-711-0335","서울특별시","용산구","원효로 155 3~5층","원효로2가",37.5355904,126.9464566
"노인요양공동생활가정","신설기관",NA,NA,NA,"대림실버1 노인요양공동생활가정",7,7,0,0,"02-832-1107","서울특별시","영등포구","디지털로 398 2층","대림동, 대성빌딩",37.4920488,126.9031361
"노인요양공동생활가정","신설기관",NA,NA,NA,"대림실버2 노인요양공동생활가정",7,7,0,0,"02-849-8775","서울특별시","영등포구","디지털로 398 5층","대림동, 대성빌딩",37.4920488,126.9031361
"노인요양공동생활가정","신설기관",NA,NA,NA,"대한실버하우스",9,8,1,0,"02-855-8191","서울특별시","금천구","독산로78길 21","독산동",37.4695016,126.9039608
"노인요양공동생활가정","신설기관",NA,NA,NA,"도봉요양원",9,8,1,0,"02-900-9898","서울특별시","도봉구","도봉로 601 401호","쌍문동",36.1398979,128.3173813
"노인요양공동생활가정","신설기관",NA,NA,NA,"도봉은빛요양원",9,0,0,0,"070-8831-5311","서울특별시","도봉구","방학로 106 5층","방학동, 스마트빌딩",37.6632467,127.0404765
"노인요양공동생활가정","신설기관",NA,NA,NA,"도봉하루요양원1호점",9,9,0,0,"070-8116-7713","서울특별시","도봉구","방학로3길 103","쌍문동",37.6584998,127.039113
"노인요양공동생활가정","신설기관",NA,NA,NA,"도봉하루요양원2호점",9,9,0,0,"070-8182-7713","서울특별시","도봉구","방학로3길 103","쌍문동",37.6584998,127.039113
"노인요양공동생활가정","신설기관",NA,NA,NA,"도봉하루요양원3호점",8,7,1,0,"070-8182-7713","서울특별시","도봉구","방학로3길 103","쌍문동",37.6584998,127.039113
"노인요양공동생활가정","신설기관",NA,NA,NA,"도봉효드림요양원",9,8,1,0,"02-900-5151","서울특별시","도봉구","마들로13길 175 6층","창동",37.6579468,127.0457921
"노인요양공동생활가정","신설기관",NA,NA,NA,"도우누리편안한요양원",9,9,0,1,"02-3390-4645","서울특별시","동대문구","한천로37길 19 A동5층","답십리동, 창승빌딩",37.5762805,127.066501
"노인요양공동생활가정","평가비대상",NA,NA,NA,"동그라미요양센터",9,8,1,0,"02-989-7582","서울특별시","도봉구","방학로3길 103 4층","쌍문동, 춘광빌딩",37.6584998,127.039113
"노인요양공동생활가정","신설기관",NA,NA,NA,"동대문효림요양원(가)",9,9,0,0,"02-962-3009","서울특별시","동대문구","고산자로 476 3층","제기동",37.5820958,127.0388822
"노인요양공동생활가정","신설기관",NA,NA,NA,"동대문효림요양원(나)",9,9,0,2,"02-962-3009","서울특별시","동대문구","고산자로 476 3층","제기동",37.5820958,127.0388822
"노인요양공동생활가정","신설기관",NA,NA,NA,"동대문효림요양원(다)",9,9,0,0,"02-962-3009","서울특별시","동대문구","고산자로 476 4층","제기동",37.5820958,127.0388822
"노인요양공동생활가정","신설기관",NA,NA,NA,"동대문효림요양원(라)",9,9,0,0,"02-962-3009","서울특별시","동대문구","고산자로 476 4층","제기동",37.5820958,127.0388822
"노인요양시설(개정법)","신설기관",NA,NA,NA,"둥지요양원",20,19,1,0,"02-943-1235","서울특별시","성북구","오패산로 49 2층1호","하월곡동",37.6063569,127.0364216
"노인요양시설(개정법)","신설기관",NA,NA,NA,"마더노인요양센터",29,28,1,0,"02-473-6533","서울특별시","강동구","명일로 230 2층","길동, 삼보프리빌",37.5391298,127.1467996
"노인요양시설(개정법)","신설기관",NA,NA,NA,"목동 참그린요양원",66,61,5,0,"02-2651-9945","서울특별시","양천구","은행정로 5","신정동, 에벤에셀프라자 6층",37.520154,126.8595589
"노인요양공동생활가정","신설기관",NA,NA,NA,"목동조은요양원",9,9,0,0,"02-2601-0492","서울특별시","양천구","중앙로 294 8층","신정동, 명성빌딩",37.5225338,126.8520461
"노인요양시설(개정법)","신설기관",NA,NA,NA,"미소들실버케어센터",75,75,0,244,"02-2067-9021","서울특별시","구로구","고척로21나길 88-41","개봉동",37.5028483,126.8411893
"노인요양시설(개정법)","신설기관",NA,NA,NA,"미소사랑요양원",29,2,27,0,"02-954-3322","서울특별시","도봉구","도봉로180길 46 3층","도봉동",NA,NA
