시도,시군구,자격별,성별,연령구분,신청자, 계 , 1등급 , 2등급 , 3등급 , 4등급 , 5등급 , 등급외 
경상남도,진주시,일반,여자,80-84세,948,612,34,64,159,286,69,173
경상남도,진주시,일반,여자,85세이상,924,665,39,111,201,260,54,117
경상남도,진주시,기초,남자,65세미만,66,38,4,5,18,11,0,17
경상남도,진주시,기초,남자,65-69세,67,30,3,3,5,18,1,24
경상남도,진주시,기초,남자,70-74세,53,21,1,2,9,7,2,22
경상남도,진주시,기초,남자,75-79세,36,15,1,2,8,4,0,17
경상남도,진주시,기초,남자,80-84세,17,11,0,1,7,2,1,3
경상남도,진주시,기초,남자,85세이상,18,13,1,1,5,5,1,0
경상남도,진주시,기초,여자,65세미만,32,16,2,1,5,7,1,11
경상남도,진주시,기초,여자,65-69세,94,31,1,3,11,16,0,38
경상남도,진주시,기초,여자,70-74세,155,54,6,5,18,20,5,63
경상남도,진주시,기초,여자,75-79세,188,83,3,8,19,44,9,71
경상남도,진주시,기초,여자,80-84세,213,115,8,14,28,55,10,63
경상남도,진주시,기초,여자,85세이상,211,156,12,20,50,60,14,33
경상남도,진주시,의료,남자,65세미만,1,1,0,0,0,1,0,0
경상남도,진주시,의료,남자,65-69세,0,0,0,0,0,0,0,0
경상남도,진주시,의료,남자,70-74세,1,0,0,0,0,0,0,1
경상남도,진주시,의료,남자,75-79세,0,0,0,0,0,0,0,0
경상남도,진주시,의료,남자,80-84세,6,2,0,0,0,2,0,4
경상남도,진주시,의료,남자,85세이상,1,1,0,0,0,1,0,0
경상남도,진주시,의료,여자,65세미만,0,0,0,0,0,0,0,0
경상남도,진주시,의료,여자,65-69세,1,0,0,0,0,0,0,1
경상남도,진주시,의료,여자,70-74세,5,3,0,0,2,1,0,1
경상남도,진주시,의료,여자,75-79세,11,5,0,0,2,3,0,6
경상남도,진주시,의료,여자,80-84세,25,17,1,3,5,6,2,4
경상남도,진주시,의료,여자,85세이상,24,19,3,2,2,9,3,2
경상남도,진주시,감경,남자,65세미만,24,21,4,6,6,5,0,1
경상남도,진주시,감경,남자,65-69세,19,16,1,2,7,6,0,0
경상남도,진주시,감경,남자,70-74세,18,16,3,3,4,6,0,1
경상남도,진주시,감경,남자,75-79세,32,28,0,3,15,8,2,1
경상남도,진주시,감경,남자,80-84세,35,31,0,4,13,12,2,0
경상남도,진주시,감경,남자,85세이상,30,29,1,3,11,12,2,1
경상남도,진주시,감경,여자,65세미만,21,20,3,2,6,9,0,1
경상남도,진주시,감경,여자,65-69세,22,20,2,2,5,10,1,1
경상남도,진주시,감경,여자,70-74세,52,41,2,8,13,17,1,5
경상남도,진주시,감경,여자,75-79세,118,103,8,11,22,50,12,8
경상남도,진주시,감경,여자,80-84세,153,142,7,16,38,70,11,1
경상남도,진주시,감경,여자,85세이상,249,243,17,33,97,82,14,1
경상남도,통영시,일반,남자,65세미만,22,13,2,4,5,2,0,0
경상남도,통영시,일반,남자,65-69세,45,15,0,5,7,3,0,17
경상남도,통영시,일반,남자,70-74세,57,31,5,7,10,9,0,13
경상남도,통영시,일반,남자,75-79세,90,54,1,10,25,17,1,18
경상남도,통영시,일반,남자,80-84세,90,54,3,7,22,20,2,19
경상남도,통영시,일반,남자,85세이상,69,51,4,5,21,21,0,11
경상남도,통영시,일반,여자,65세미만,21,13,0,3,4,6,0,6
경상남도,통영시,일반,여자,65-69세,61,23,4,6,7,6,0,18
경상남도,통영시,일반,여자,70-74세,163,69,9,8,23,26,3,39
경상남도,통영시,일반,여자,75-79세,218,129,11,18,42,54,4,42
경상남도,통영시,일반,여자,80-84세,270,183,10,22,83,62,6,42
경상남도,통영시,일반,여자,85세이상,250,194,23,41,69,59,2,23
경상남도,통영시,기초,남자,65세미만,17,12,1,3,6,2,0,4
경상남도,통영시,기초,남자,65-69세,30,9,0,1,2,6,0,19
경상남도,통영시,기초,남자,70-74세,26,9,0,3,1,5,0,13
경상남도,통영시,기초,남자,75-79세,14,8,0,4,1,3,0,6
경상남도,통영시,기초,남자,80-84세,20,13,0,2,6,4,1,3
경상남도,통영시,기초,남자,85세이상,8,6,1,1,2,2,0,1
경상남도,통영시,기초,여자,65세미만,11,5,1,0,4,0,0,5
경상남도,통영시,기초,여자,65-69세,28,10,1,1,3,4,1,10
경상남도,통영시,기초,여자,70-74세,43,12,0,1,7,4,0,16
경상남도,통영시,기초,여자,75-79세,67,27,0,3,8,15,1,22
경상남도,통영시,기초,여자,80-84세,85,46,2,4,15,24,1,24
경상남도,통영시,기초,여자,85세이상,94,64,7,17,22,17,1,13
경상남도,통영시,의료,남자,65세미만,1,0,0,0,0,0,0,0
경상남도,통영시,의료,남자,65-69세,1,1,0,0,0,1,0,0
경상남도,통영시,의료,남자,70-74세,0,0,0,0,0,0,0,0
경상남도,통영시,의료,남자,75-79세,0,0,0,0,0,0,0,0
경상남도,통영시,의료,남자,80-84세,3,1,0,1,0,0,0,1
경상남도,통영시,의료,남자,85세이상,2,1,0,1,0,0,0,1
경상남도,통영시,의료,여자,65세미만,0,0,0,0,0,0,0,0
경상남도,통영시,의료,여자,65-69세,0,0,0,0,0,0,0,0
경상남도,통영시,의료,여자,70-74세,2,0,0,0,0,0,0,1
경상남도,통영시,의료,여자,75-79세,8,1,0,0,0,1,0,3
경상남도,통영시,의료,여자,80-84세,9,7,0,1,2,4,0,1
경상남도,통영시,의료,여자,85세이상,4,3,1,0,1,1,0,1
경상남도,통영시,감경,남자,65세미만,4,4,0,0,3,1,0,0
경상남도,통영시,감경,남자,65-69세,7,5,0,0,3,2,0,2
경상남도,통영시,감경,남자,70-74세,12,11,0,3,4,4,0,0
경상남도,통영시,감경,남자,75-79세,18,16,3,5,5,2,1,2
경상남도,통영시,감경,남자,80-84세,17,15,1,2,8,4,0,1
경상남도,통영시,감경,남자,85세이상,14,13,1,3,3,6,0,0
경상남도,통영시,감경,여자,65세미만,5,3,0,1,2,0,0,2
경상남도,통영시,감경,여자,65-69세,11,7,2,1,2,1,1,2
경상남도,통영시,감경,여자,70-74세,23,20,0,2,7,11,0,3
경상남도,통영시,감경,여자,75-79세,44,41,1,5,15,16,4,2
경상남도,통영시,감경,여자,80-84세,60,55,3,12,17,21,2,2
경상남도,통영시,감경,여자,85세이상,76,75,7,13,32,22,1,1
경상남도,사천시,일반,남자,65세미만,36,23,4,4,8,6,1,9
경상남도,사천시,일반,남자,65-69세,59,35,5,4,8,17,1,13
경상남도,사천시,일반,남자,70-74세,89,43,1,6,15,18,3,24
경상남도,사천시,일반,남자,75-79세,141,81,5,12,31,30,3,26
경상남도,사천시,일반,남자,80-84세,133,80,4,10,26,29,11,33
경상남도,사천시,일반,남자,85세이상,104,70,2,13,21,28,6,18
경상남도,사천시,일반,여자,65세미만,36,24,3,4,9,8,0,3
경상남도,사천시,일반,여자,65-69세,88,32,3,5,9,14,1,27
경상남도,사천시,일반,여자,70-74세,182,72,8,8,26,24,6,68
경상남도,사천시,일반,여자,75-79세,365,157,8,16,40,76,17,124
경상남도,사천시,일반,여자,80-84세,434,235,10,29,78,97,21,122
경상남도,사천시,일반,여자,85세이상,525,364,17,46,109,164,28,83
경상남도,사천시,기초,남자,65세미만,38,21,3,1,3,14,0,11
경상남도,사천시,기초,남자,65-69세,39,17,2,2,6,6,1,13
경상남도,사천시,기초,남자,70-74세,36,18,2,3,3,9,1,13
경상남도,사천시,기초,남자,75-79세,34,9,0,1,2,5,1,15
경상남도,사천시,기초,남자,80-84세,15,11,0,0,3,8,0,2
경상남도,사천시,기초,남자,85세이상,9,8,0,0,4,3,1,1
경상남도,사천시,기초,여자,65세미만,26,11,1,2,2,5,1,11
경상남도,사천시,기초,여자,65-69세,47,19,1,3,5,10,0,22
경상남도,사천시,기초,여자,70-74세,65,14,2,0,4,7,1,40
경상남도,사천시,기초,여자,75-79세,115,42,1,8,9,20,4,52
경상남도,사천시,기초,여자,80-84세,129,60,6,8,12,26,8,53
경상남도,사천시,기초,여자,85세이상,130,89,7,11,31,35,5,32
경상남도,사천시,의료,남자,65세미만,0,0,0,0,0,0,0,0
경상남도,사천시,의료,남자,65-69세,0,0,0,0,0,0,0,0
경상남도,사천시,의료,남자,70-74세,1,0,0,0,0,0,0,1
경상남도,사천시,의료,남자,75-79세,0,0,0,0,0,0,0,0
경상남도,사천시,의료,남자,80-84세,2,0,0,0,0,0,0,1
경상남도,사천시,의료,남자,85세이상,3,2,0,1,0,1,0,1
경상남도,사천시,의료,여자,65세미만,0,0,0,0,0,0,0,0
경상남도,사천시,의료,여자,65-69세,1,0,0,0,0,0,0,0
경상남도,사천시,의료,여자,70-74세,2,0,0,0,0,0,0,2
경상남도,사천시,의료,여자,75-79세,3,1,0,0,0,0,1,2
경상남도,사천시,의료,여자,80-84세,13,8,0,0,0,6,2,3
경상남도,사천시,의료,여자,85세이상,4,2,0,0,1,1,0,2
경상남도,사천시,감경,남자,65세미만,8,8,1,0,3,4,0,0
경상남도,사천시,감경,남자,65-69세,7,5,0,0,2,3,0,0
경상남도,사천시,감경,남자,70-74세,12,10,1,1,4,3,1,0
경상남도,사천시,감경,남자,75-79세,24,21,0,7,3,9,2,1
경상남도,사천시,감경,남자,80-84세,11,10,0,1,5,4,0,0
경상남도,사천시,감경,남자,85세이상,16,15,1,2,3,8,1,0
경상남도,사천시,감경,여자,65세미만,7,5,3,0,1,1,0,2
경상남도,사천시,감경,여자,65-69세,10,6,0,0,1,4,1,4
경상남도,사천시,감경,여자,70-74세,25,18,0,4,6,7,1,6
경상남도,사천시,감경,여자,75-79세,56,40,1,6,9,23,1,12
경상남도,사천시,감경,여자,80-84세,116,104,4,16,28,44,12,7
경상남도,사천시,감경,여자,85세이상,159,150,5,26,46,66,7,5
경상남도,김해시,일반,남자,65세미만,102,50,9,5,18,18,0,22
경상남도,김해시,일반,남자,65-69세,142,70,7,7,26,26,4,38
경상남도,김해시,일반,남자,70-74세,180,89,8,7,40,26,8,33
경상남도,김해시,일반,남자,75-79세,200,114,6,17,36,47,8,35
경상남도,김해시,일반,남자,80-84세,207,128,5,15,37,52,19,29
경상남도,김해시,일반,남자,85세이상,164,116,3,18,38,50,7,16
경상남도,김해시,일반,여자,65세미만,99,48,11,3,17,15,2,19
경상남도,김해시,일반,여자,65-69세,222,68,6,6,24,29,3,74
경상남도,김해시,일반,여자,70-74세,451,180,19,15,56,66,24,118
경상남도,김해시,일반,여자,75-79세,783,357,36,40,88,159,34,197
경상남도,김해시,일반,여자,80-84세,815,466,29,60,113,219,45,144
경상남도,김해시,일반,여자,85세이상,640,414,31,77,110,171,25,80
경상남도,김해시,기초,남자,65세미만,61,24,5,2,8,7,2,19
경상남도,김해시,기초,남자,65-69세,66,14,1,0,5,7,1,30
경상남도,김해시,기초,남자,70-74세,52,21,1,5,6,7,2,21
경상남도,김해시,기초,남자,75-79세,55,17,1,3,5,6,2,22
경상남도,김해시,기초,남자,80-84세,30,16,0,1,4,10,1,9
경상남도,김해시,기초,남자,85세이상,14,8,0,1,2,4,1,4
경상남도,김해시,기초,여자,65세미만,48,20,0,4,5,9,2,11
경상남도,김해시,기초,여자,65-69세,83,20,3,3,3,7,4,40
경상남도,김해시,기초,여자,70-74세,139,56,6,7,11,25,7,49
경상남도,김해시,기초,여자,75-79세,150,52,3,5,8,27,9,55
경상남도,김해시,기초,여자,80-84세,175,85,6,7,31,35,6,50
경상남도,김해시,기초,여자,85세이상,126,82,9,13,27,30,3,15
경상남도,김해시,의료,남자,65세미만,0,0,0,0,0,0,0,0
경상남도,김해시,의료,남자,65-69세,3,2,0,0,2,0,0,0
경상남도,김해시,의료,남자,70-74세,0,0,0,0,0,0,0,0
경상남도,김해시,의료,남자,75-79세,3,0,0,0,0,0,0,0
경상남도,김해시,의료,남자,80-84세,5,4,0,2,1,1,0,1
경상남도,김해시,의료,남자,85세이상,9,8,1,2,3,2,0,1
경상남도,김해시,의료,여자,65세미만,0,0,0,0,0,0,0,0
경상남도,김해시,의료,여자,65-69세,3,3,0,1,1,0,1,0
경상남도,김해시,의료,여자,70-74세,6,2,0,0,0,2,0,3
경상남도,김해시,의료,여자,75-79세,14,6,0,2,3,1,0,5
경상남도,김해시,의료,여자,80-84세,21,13,0,2,3,8,0,3
경상남도,김해시,의료,여자,85세이상,17,13,2,1,4,5,1,3
경상남도,김해시,감경,남자,65세미만,15,5,1,0,0,4,0,4
경상남도,김해시,감경,남자,65-69세,18,16,3,2,5,5,1,0
경상남도,김해시,감경,남자,70-74세,31,29,1,4,9,15,0,0
경상남도,김해시,감경,남자,75-79세,26,25,0,1,11,8,5,1
경상남도,김해시,감경,남자,80-84세,17,15,1,4,6,3,1,1
경상남도,김해시,감경,남자,85세이상,30,23,1,4,5,13,0,3
경상남도,김해시,감경,여자,65세미만,9,7,1,0,1,5,0,2
경상남도,김해시,감경,여자,65-69세,30,19,0,2,9,7,1,4
경상남도,김해시,감경,여자,70-74세,43,34,3,4,14,11,2,4
경상남도,김해시,감경,여자,75-79세,103,74,8,9,18,33,6,10
경상남도,김해시,감경,여자,80-84세,126,108,7,21,31,39,10,10
경상남도,김해시,감경,여자,85세이상,176,158,10,25,50,65,8,2
경상남도,밀양시,일반,남자,65세미만,42,23,2,2,12,5,2,8
경상남도,밀양시,일반,남자,65-69세,49,24,1,5,6,9,3,13
경상남도,밀양시,일반,남자,70-74세,88,41,1,3,17,18,2,29
경상남도,밀양시,일반,남자,75-79세,153,82,4,7,36,32,3,27
경상남도,밀양시,일반,남자,80-84세,198,117,2,15,34,50,16,38
경상남도,밀양시,일반,남자,85세이상,123,79,2,3,21,50,3,22
경상남도,밀양시,일반,여자,65세미만,25,12,1,2,4,5,0,6
경상남도,밀양시,일반,여자,65-69세,104,38,1,3,15,17,2,33
경상남도,밀양시,일반,여자,70-74세,219,87,3,5,25,45,9,71
경상남도,밀양시,일반,여자,75-79세,491,215,4,19,49,128,15,156
경상남도,밀양시,일반,여자,80-84세,551,341,5,32,87,183,34,102
경상남도,밀양시,일반,여자,85세이상,443,302,7,32,83,152,28,71
경상남도,밀양시,기초,남자,65세미만,40,18,0,2,7,9,0,15
경상남도,밀양시,기초,남자,65-69세,26,7,0,1,1,4,1,13
경상남도,밀양시,기초,남자,70-74세,34,14,0,0,6,8,0,12
경상남도,밀양시,기초,남자,75-79세,39,21,1,2,7,11,0,12
경상남도,밀양시,기초,남자,80-84세,19,10,1,0,3,5,1,9
경상남도,밀양시,기초,남자,85세이상,14,8,0,0,1,7,0,4
경상남도,밀양시,기초,여자,65세미만,28,19,1,1,7,8,2,8
경상남도,밀양시,기초,여자,65-69세,50,15,1,3,4,7,0,24
경상남도,밀양시,기초,여자,70-74세,88,27,0,2,10,12,3,46
경상남도,밀양시,기초,여자,75-79세,121,53,3,2,7,35,6,42
경상남도,밀양시,기초,여자,80-84세,118,64,3,8,11,36,6,36
경상남도,밀양시,기초,여자,85세이상,123,89,7,10,33,37,2,17
경상남도,밀양시,의료,남자,65세미만,1,0,0,0,0,0,0,0
경상남도,밀양시,의료,남자,65-69세,0,0,0,0,0,0,0,0
경상남도,밀양시,의료,남자,70-74세,0,0,0,0,0,0,0,0
경상남도,밀양시,의료,남자,75-79세,1,0,0,0,0,0,0,0
경상남도,밀양시,의료,남자,80-84세,2,1,0,0,1,0,0,1
경상남도,밀양시,의료,남자,85세이상,9,9,0,1,2,4,2,0
경상남도,밀양시,의료,여자,65세미만,0,0,0,0,0,0,0,0
경상남도,밀양시,의료,여자,65-69세,0,0,0,0,0,0,0,0
경상남도,밀양시,의료,여자,70-74세,7,1,0,0,0,0,1,5
경상남도,밀양시,의료,여자,75-79세,12,4,0,0,3,1,0,5
경상남도,밀양시,의료,여자,80-84세,15,6,0,0,5,1,0,3
경상남도,밀양시,의료,여자,85세이상,11,7,0,0,2,3,2,2
경상남도,밀양시,감경,남자,65세미만,5,4,0,1,3,0,0,1
경상남도,밀양시,감경,남자,65-69세,12,10,0,0,6,4,0,2
경상남도,밀양시,감경,남자,70-74세,16,13,0,2,6,5,0,2
경상남도,밀양시,감경,남자,75-79세,19,16,1,1,5,8,1,1
경상남도,밀양시,감경,남자,80-84세,21,19,0,0,5,14,0,2
경상남도,밀양시,감경,남자,85세이상,8,8,0,0,4,4,0,0
경상남도,밀양시,감경,여자,65세미만,7,6,1,0,3,2,0,1
경상남도,밀양시,감경,여자,65-69세,11,7,0,1,0,4,2,2
경상남도,밀양시,감경,여자,70-74세,24,18,1,0,6,9,2,6
경상남도,밀양시,감경,여자,75-79세,51,40,1,3,8,23,5,3
경상남도,밀양시,감경,여자,80-84세,95,83,5,8,24,37,9,7
경상남도,밀양시,감경,여자,85세이상,126,117,2,15,41,50,9,4
경상남도,거제시,일반,남자,65세미만,37,16,1,5,6,4,0,4
경상남도,거제시,일반,남자,65-69세,47,23,1,3,15,4,0,4
경상남도,거제시,일반,남자,70-74세,64,34,3,8,12,11,0,10
경상남도,거제시,일반,남자,75-79세,114,64,5,16,25,18,0,26
경상남도,거제시,일반,남자,80-84세,83,47,11,5,14,15,2,18
경상남도,거제시,일반,남자,85세이상,79,52,5,6,22,19,0,11
경상남도,거제시,일반,여자,65세미만,33,21,5,3,11,2,0,3
경상남도,거제시,일반,여자,65-69세,81,29,4,6,9,9,1,21
경상남도,거제시,일반,여자,70-74세,171,74,6,13,27,28,0,30
경상남도,거제시,일반,여자,75-79세,307,154,16,20,53,61,4,64
경상남도,거제시,일반,여자,80-84세,425,274,19,52,89,106,8,55
경상남도,거제시,일반,여자,85세이상,383,279,21,67,105,84,2,40
경상남도,거제시,기초,남자,65세미만,15,9,0,2,4,3,0,2
경상남도,거제시,기초,남자,65-69세,15,10,1,2,3,4,0,1
경상남도,거제시,기초,남자,70-74세,12,4,0,0,1,3,0,6
경상남도,거제시,기초,남자,75-79세,14,7,0,1,4,2,0,4
경상남도,거제시,기초,남자,80-84세,8,2,0,0,2,0,0,3
경상남도,거제시,기초,남자,85세이상,5,2,0,0,1,1,0,2
경상남도,거제시,기초,여자,65세미만,13,9,1,1,5,2,0,2
경상남도,거제시,기초,여자,65-69세,20,11,2,0,4,5,0,6
경상남도,거제시,기초,여자,70-74세,27,11,1,0,3,7,0,10
경상남도,거제시,기초,여자,75-79세,42,19,1,1,7,10,0,14
경상남도,거제시,기초,여자,80-84세,60,35,6,6,7,16,0,13
경상남도,거제시,기초,여자,85세이상,65,55,1,12,14,28,0,7
경상남도,거제시,의료,남자,65세미만,0,0,0,0,0,0,0,0
경상남도,거제시,의료,남자,65-69세,0,0,0,0,0,0,0,0
경상남도,거제시,의료,남자,70-74세,0,0,0,0,0,0,0,0
경상남도,거제시,의료,남자,75-79세,1,0,0,0,0,0,0,1
경상남도,거제시,의료,남자,80-84세,1,1,0,0,1,0,0,0
경상남도,거제시,의료,남자,85세이상,3,2,0,1,0,1,0,1
경상남도,거제시,의료,여자,65세미만,0,0,0,0,0,0,0,0
경상남도,거제시,의료,여자,65-69세,1,0,0,0,0,0,0,1
경상남도,거제시,의료,여자,70-74세,0,0,0,0,0,0,0,0
경상남도,거제시,의료,여자,75-79세,12,2,0,1,1,0,0,5
경상남도,거제시,의료,여자,80-84세,9,6,0,2,1,3,0,0
경상남도,거제시,의료,여자,85세이상,6,5,0,0,3,2,0,1
경상남도,거제시,감경,남자,65세미만,8,8,1,4,3,0,0,0
경상남도,거제시,감경,남자,65-69세,8,6,0,3,2,1,0,1
경상남도,거제시,감경,남자,70-74세,3,2,1,0,1,0,0,1
경상남도,거제시,감경,남자,75-79세,17,14,3,2,5,2,2,1
경상남도,거제시,감경,남자,80-84세,6,4,0,1,3,0,0,1
경상남도,거제시,감경,남자,85세이상,15,15,1,1,8,5,0,0
경상남도,거제시,감경,여자,65세미만,9,6,0,1,5,0,0,1
경상남도,거제시,감경,여자,65-69세,7,6,1,1,2,2,0,0
경상남도,거제시,감경,여자,70-74세,11,7,2,2,1,2,0,3
경상남도,거제시,감경,여자,75-79세,29,26,1,8,10,6,1,0
경상남도,거제시,감경,여자,80-84세,54,46,2,12,21,11,0,2
경상남도,거제시,감경,여자,85세이상,95,92,8,16,31,35,2,0
경상남도,양산시,일반,남자,65세미만,73,32,6,4,15,7,0,20
경상남도,양산시,일반,남자,65-69세,112,50,7,7,19,15,2,22
경상남도,양산시,일반,남자,70-74세,158,75,7,10,33,22,3,34
경상남도,양산시,일반,남자,75-79세,191,105,7,13,46,36,3,39
경상남도,양산시,일반,남자,80-84세,153,86,7,12,32,34,1,33
경상남도,양산시,일반,남자,85세이상,120,86,6,13,32,29,6,13
경상남도,양산시,일반,여자,65세미만,82,42,7,5,16,13,1,19
경상남도,양산시,일반,여자,65-69세,165,59,2,7,27,22,1,44
경상남도,양산시,일반,여자,70-74세,309,121,7,14,39,50,11,93
경상남도,양산시,일반,여자,75-79세,546,280,14,33,93,115,25,125
경상남도,양산시,일반,여자,80-84세,601,347,22,33,117,146,29,122
경상남도,양산시,일반,여자,85세이상,496,351,25,51,122,141,12,48
경상남도,양산시,기초,남자,65세미만,67,34,3,5,15,11,0,18
경상남도,양산시,기초,남자,65-69세,42,14,3,1,0,10,0,18
경상남도,양산시,기초,남자,70-74세,37,10,1,0,3,6,0,17
